Chromosome	Source	Up feature type	Up feature name	Up gene name	Up feature dist	Down feature type	Down feature name	Down gene name	Down feature dist	IntergenicType	Hit position	Hit count
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	34	protein_coding	GWK60_A00121	GWK60_A00121	767	W-W	39102	0
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	167	protein_coding	GWK60_A00121	GWK60_A00121	634	W-W	39235	81
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	173	protein_coding	GWK60_A00121	GWK60_A00121	628	W-W	39241	0
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	180	protein_coding	GWK60_A00121	GWK60_A00121	621	W-W	39248	4
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	204	protein_coding	GWK60_A00121	GWK60_A00121	597	W-W	39272	501
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	215	protein_coding	GWK60_A00121	GWK60_A00121	586	W-W	39283	0
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	339	protein_coding	GWK60_A00121	GWK60_A00121	462	W-W	39407	1
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	591	protein_coding	GWK60_A00121	GWK60_A00121	210	W-W	39659	17
CP048230.1	W	protein_coding	GWK60_A00121	GWK60_A00121	0	protein_coding	GWK60_A00121	GWK60_A00121	0	ORF(W)-ORF(W)	40428	0
CP048230.1	W	protein_coding	GWK60_A00143	GWK60_A00143	99	protein_coding	GWK60_A00165	GWK60_A00165	384	C-W	43314	6
CP048230.1	W	protein_coding	GWK60_A00143	GWK60_A00143	278	protein_coding	GWK60_A00165	GWK60_A00165	205	C-W	43493	28
CP048230.1	W	protein_coding	GWK60_A00165	GWK60_A00165	225	protein_coding	GWK60_A00187	GWK60_A00187	85	W-C	44723	7
CP048230.1	W	protein_coding	GWK60_A00187	GWK60_A00187	32	protein_coding	GWK60_A00209	GWK60_A00209	171	C-W	45436	0
CP048230.1	W	protein_coding	GWK60_A00231	GWK60_A00231	0	protein_coding	GWK60_A00231	GWK60_A00231	0	ORF(W)-ORF(W)	47878	0
