RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_A00011,EPA19,ORF,CP048230.1,3287,16984,C,13698,0,0,0.0,0.0,0.0,13698,1.0,1.0,-25.358103284045896,0,0,5941,0.43371295079573663,9999,1273.4
GWK60_A00033,EPA24,ORF,CP048230.1,26433,28541,C,2109,0,0,0.0,0.0,0.0,2109,1.0,0.9999999948794296,-25.358103284045896,0,0,691,0.3276434329065908,9999,564.7307692307693
GWK60_A00055,GWK60_A00055,ORF,CP048230.1,32665,33504,C,840,2,135,0.002380952380952381,0.31700244200244204,0.04687067474916053,460,0.5476190476190477,0.5467106565513331,-18.270640442795557,0,0,0,0.0,420.0,133.14102564102564
GWK60_A00077,GWK60_A00077,ORF,CP048230.1,34115,36385,C,2271,1,16,0.00044033465433729633,0.04768972733884494,0.0018567882028357628,2032,0.8947600176133862,0.8947600167066773,-21.270640442795557,1,16,1639,0.7217084984588287,2271.0,108.30337078651685
GWK60_A00099,GWK60_A00099,ORF,CP048230.1,36888,39068,W,2181,0,0,0.0,0.0,0.0,2181,1.0,0.9999999975075509,-25.358103284045896,0,0,2068,0.948188904172398,9999,85.8125
GWK60_A00121,GWK60_A00121,ORF,CP048230.1,39869,42250,W,2382,12,2150,0.005037783375314861,0.24672384657079996,0.07338805180212668,1029,0.43198992443324935,0.43198992428898203,-14.287311474622834,9,1689,1909,0.8014273719563392,198.5,48.9746835443038
GWK60_A00143,GWK60_A00143,ORF,CP048230.1,42544,43215,C,672,0,0,0.0,0.0,0.0,672,1.0,0.9911635995393923,-25.358103284045896,0,0,586,0.8720238095238095,9999,33.52980132450331
GWK60_A00165,GWK60_A00165,ORF,CP048230.1,43698,44498,W,801,1,39,0.0012484394506866417,0.040608485967882614,0.0024682399562459822,656,0.818976279650437,0.8169713598923884,-20.036175189158534,1,39,736,0.9188514357053683,801.0,32.52739726027397
GWK60_A00187,GWK60_A00187,ORF,CP048230.1,44808,45404,C,597,0,0,0.0,0.0,0.0,597,1.0,0.9814761750367006,-25.358103284045896,0,0,526,0.88107202680067,9999,30.45806451612903
GWK60_A00209,GWK60_A00209,ORF,CP048230.1,45607,47136,W,1530,9,1207,0.0058823529411764705,0.2015591778880227,0.04554330836530459,378,0.24705882352941178,0.24705840983178218,-15.119698544720816,4,697,860,0.5620915032679739,170.0,34.265060240963855
GWK60_A00231,GWK60_A00231,ORF,CP048230.1,47685,48254,W,570,11,2204,0.01929824561403509,0.6156949259375984,0.20821474773609314,119,0.20877192982456141,0.2037348850022761,-14.251540343601013,8,1953,481,0.843859649122807,51.81818181818182,31.904191616766468
GWK60_A00253,GWK60_A00253,ORF,CP048230.1,48624,50978,C,2355,28,9578,0.0118895966029724,0.37193971668232917,0.265765840729615,732,0.310828025477707,0.3108280253417273,-12.132443945754645,28,9578,2344,0.9953290870488323,84.10714285714286,31.2827868852459
GWK60_A00275,GWK60_A00275,ORF,CP048230.1,51806,55015,C,3210,19,17640,0.005919003115264798,0.15651396762167408,0.3227672241618515,684,0.2130841121495327,0.2130841121495147,-11.251458560485949,19,17640,3205,0.9984423676012462,168.94736842105263,26.442622950819672
GWK60_A00297,SCL1,ORF,CP048230.1,56199,56963,W,765,0,0,0.0,0.0,0.0,765,1.0,0.9964948127799336,-25.358103284045896,0,0,754,0.9856209150326798,9999,24.342560553633216
GWK60_A00319,ERG4,ORF,CP048230.1,57279,58673,C,1395,0,0,0.0,0.0,0.0,1395,1.0,0.9999935408088644,-25.358103284045896,0,0,1321,0.9469534050179211,9999,25.393835616438356
GWK60_A00341,PDR1,ORF,CP048230.1,62211,65534,W,3324,20,3854,0.006016847172081829,0.14157498137642544,0.06616799822554366,710,0.21359807460890493,0.21359807460889915,-13.4455881392435,15,2987,2672,0.8038507821901324,166.2,23.529761904761905
