Chromosome	Source	Up feature type	Up feature name	Up gene name	Up feature dist	Down feature type	Down feature name	Down gene name	Down feature dist	IntergenicType	Hit position	Hit count
CP048230.1	W	protein_coding	GWK60_A00033	EPA24	3386	protein_coding	GWK60_A00055	GWK60_A00055	738	C-C	31927	3
CP048230.1	W	protein_coding	GWK60_A00033	EPA24	3388	protein_coding	GWK60_A00055	GWK60_A00055	736	C-C	31929	13
CP048230.1	W	protein_coding	GWK60_A00033	EPA24	4036	protein_coding	GWK60_A00055	GWK60_A00055	88	C-C	32577	1
CP048230.1	W	protein_coding	GWK60_A00055	GWK60_A00055	134	protein_coding	GWK60_A00077	GWK60_A00077	477	C-C	33638	7
CP048230.1	W	protein_coding	GWK60_A00055	GWK60_A00055	402	protein_coding	GWK60_A00077	GWK60_A00077	209	C-C	33906	1
CP048230.1	W	protein_coding	GWK60_A00055	GWK60_A00055	452	protein_coding	GWK60_A00077	GWK60_A00077	159	C-C	33956	14
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	34	protein_coding	GWK60_A00121	GWK60_A00121	767	W-W	39102	14
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	131	protein_coding	GWK60_A00121	GWK60_A00121	670	W-W	39199	53
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	139	protein_coding	GWK60_A00121	GWK60_A00121	662	W-W	39207	130
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	148	protein_coding	GWK60_A00121	GWK60_A00121	653	W-W	39216	2
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	167	protein_coding	GWK60_A00121	GWK60_A00121	634	W-W	39235	88
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	173	protein_coding	GWK60_A00121	GWK60_A00121	628	W-W	39241	47
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	198	protein_coding	GWK60_A00121	GWK60_A00121	603	W-W	39266	40
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	204	protein_coding	GWK60_A00121	GWK60_A00121	597	W-W	39272	621
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	215	protein_coding	GWK60_A00121	GWK60_A00121	586	W-W	39283	145
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	223	protein_coding	GWK60_A00121	GWK60_A00121	578	W-W	39291	13
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	339	protein_coding	GWK60_A00121	GWK60_A00121	462	W-W	39407	65
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	371	protein_coding	GWK60_A00121	GWK60_A00121	430	W-W	39439	19
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	378	protein_coding	GWK60_A00121	GWK60_A00121	423	W-W	39446	17
CP048230.1	W	protein_coding	GWK60_A00099	GWK60_A00099	387	protein_coding	GWK60_A00121	GWK60_A00121	414	W-W	39455	20
