RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_A00011,EPA19,ORF,CP048230.1,3287,16984,C,13698,0,0,0.0,0.0,0.0,13698,1.0,1.0,-25.014835729093384,0,0,5941,0.43371295079573663,9999,2546.8
GWK60_A00033,EPA24,ORF,CP048230.1,26433,28541,C,2109,0,0,0.0,0.0,0.0,2109,1.0,0.9999999948794296,-25.014835729093384,0,0,691,0.3276434329065908,9999,917.6875
GWK60_A00055,GWK60_A00055,ORF,CP048230.1,32665,33504,C,840,3,591,0.0035714285714285713,0.5535714285714286,0.27060439560439564,287,0.3416666666666667,0.3410999096309404,-15.805382363464435,0,0,0,0.0,280.0,155.0
GWK60_A00077,GWK60_A00077,ORF,CP048230.1,34115,36385,C,2271,2,46,0.0008806693086745927,0.11628454063444382,0.007132379035772308,2032,0.8947600176133862,0.8947600167066773,-19.46024687741575,2,46,1639,0.7217084984588287,1135.5,132.04109589041096
GWK60_A00099,GWK60_A00099,ORF,CP048230.1,36888,39068,W,2181,1,2,0.0004585052728106373,0.048425210736077307,0.00027144566564240246,2081,0.9541494727189362,0.9541494703407672,-23.429873228372227,1,2,2068,0.948188904172398,2181.0,105.61538461538461
GWK60_A00121,GWK60_A00121,ORF,CP048230.1,39869,42250,W,2382,10,2667,0.0041981528127623844,0.25781989258059784,0.12289819612824737,1029,0.43198992443324935,0.43198992428898203,-13.6332927779088,7,1731,1909,0.8014273719563392,238.2,61.41269841269841
GWK60_A00143,GWK60_A00143,ORF,CP048230.1,42544,43215,C,672,1,132,0.001488095238095238,0.06226633215269578,0.01420618028658768,649,0.9657738095238095,0.9572398453884904,-17.959553293592194,0,0,586,0.8720238095238095,672.0,41.84297520661157
GWK60_A00165,GWK60_A00165,ORF,CP048230.1,43698,44498,W,801,1,7,0.0012484394506866417,0.05067383719069113,0.0005962827065584695,712,0.8888888888888888,0.8867128174441776,-22.014835729093384,1,7,736,0.9188514357053683,801.0,40.58974358974359
GWK60_A00187,GWK60_A00187,ORF,CP048230.1,44808,45404,C,597,0,0,0.0,0.0,0.0,597,1.0,0.9814761750367006,-25.014835729093384,0,0,526,0.88107202680067,9999,37.768
GWK60_A00209,GWK60_A00209,ORF,CP048230.1,45607,47136,W,1530,10,1885,0.006535947712418301,0.285972850678733,0.09646987563506447,378,0.24705882352941178,0.24705840983178218,-14.133721768418287,4,690,860,0.5620915032679739,153.0,43.753846153846155
GWK60_A00231,GWK60_A00231,ORF,CP048230.1,47685,48254,W,570,8,2657,0.014035087719298246,0.5796817625458996,0.3480424038276439,134,0.23508771929824562,0.22941575285970586,-13.638710339817209,6,2527,481,0.843859649122807,71.25,41.30232558139535
GWK60_A00253,GWK60_A00253,ORF,CP048230.1,48624,50978,C,2355,24,8594,0.01019108280254777,0.4115795504330536,0.32919821683551886,732,0.310828025477707,0.3108280253417273,-11.945553804727961,24,8594,2344,0.9953290870488323,98.125,40.386243386243386
GWK60_A00275,GWK60_A00275,ORF,CP048230.1,51806,55015,C,3210,14,21479,0.004361370716510903,0.14717345116594324,0.5382413186485675,1353,0.42149532710280374,0.4214953271027681,-10.624129356220608,14,21479,3205,0.9984423676012462,229.28571428571428,33.74476987447699
GWK60_A00297,SCL1,ORF,CP048230.1,56199,56963,W,765,0,0,0.0,0.0,0.0,765,1.0,0.9964948127799336,-25.014835729093384,0,0,754,0.9856209150326798,9999,30.72052401746725
GWK60_A00319,ERG4,ORF,CP048230.1,57279,58673,C,1395,0,0,0.0,0.0,0.0,1395,1.0,0.9999935408088644,-25.014835729093384,0,0,1321,0.9469534050179211,9999,31.961206896551722
GWK60_A00341,PDR1,ORF,CP048230.1,62211,65534,W,3324,19,4717,0.005716004813477738,0.1619739571876523,0.12482692476650191,620,0.1865222623345367,0.18652226233453165,-12.810876025853922,15,3740,2672,0.8038507821901324,174.94736842105263,28.336917562724015
