RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_A00011,EPA19,ORF,CP048230.1,3287,16984,C,13698,0,0,0.0,0.0,0.0,13698,1.0,1.0,-22.550429517264313,0,0,5941,0.43371295079573663,9999,12734.0
GWK60_A00033,EPA24,ORF,CP048230.1,26433,28541,C,2109,0,0,0.0,0.0,0.0,2109,1.0,0.9999999948794296,-22.550429517264313,0,0,691,0.3276434329065908,9999,1468.3
GWK60_A00055,GWK60_A00055,ORF,CP048230.1,32665,33504,C,840,0,0,0.0,0.0,0.0,840,1.0,0.9983411989198255,-22.550429517264313,0,0,0,0.0,9999,216.35416666666666
GWK60_A00077,GWK60_A00077,ORF,CP048230.1,34115,36385,C,2271,0,0,0.0,0.0,0.0,2271,1.0,0.9999999989866457,-22.550429517264313,0,0,1639,0.7217084984588287,9999,178.5
GWK60_A00099,GWK60_A00099,ORF,CP048230.1,36888,39068,W,2181,0,0,0.0,0.0,0.0,2181,1.0,0.9999999975075509,-22.550429517264313,0,0,2068,0.948188904172398,9999,142.0344827586207
GWK60_A00121,GWK60_A00121,ORF,CP048230.1,39869,42250,W,2382,4,189,0.0016792611251049538,0.12994122586062132,0.03565667531165781,1029,0.43198992443324935,0.43198992428898203,-14.980573908933366,3,109,1909,0.8014273719563392,595.5,77.38
GWK60_A00143,GWK60_A00143,ORF,CP048230.1,42544,43215,C,672,0,0,0.0,0.0,0.0,672,1.0,0.9911635995393923,-22.550429517264313,0,0,586,0.8720238095238095,9999,52.739583333333336
GWK60_A00165,GWK60_A00165,ORF,CP048230.1,43698,44498,W,801,0,0,0.0,0.0,0.0,801,1.0,0.9975519196246999,-22.550429517264313,0,0,736,0.9188514357053683,9999,51.064516129032256
GWK60_A00187,GWK60_A00187,ORF,CP048230.1,44808,45404,C,597,0,0,0.0,0.0,0.0,597,1.0,0.9814761750367006,-22.550429517264313,0,0,526,0.88107202680067,9999,48.173469387755105
GWK60_A00209,GWK60_A00209,ORF,CP048230.1,45607,47136,W,1530,4,283,0.00261437908496732,0.14723354688410017,0.05886170513858448,515,0.3366013071895425,0.33660074355388314,-14.40068239775963,2,143,860,0.5620915032679739,382.5,56.31683168316832
GWK60_A00231,GWK60_A00231,ORF,CP048230.1,47685,48254,W,570,5,278,0.008771929824561403,0.4627410109431996,0.14538259041359694,181,0.3175438596491228,0.3098824721463191,-14.426308205435125,3,158,481,0.843859649122807,114.0,52.75247524752475
GWK60_A00253,GWK60_A00253,ORF,CP048230.1,48624,50978,C,2355,14,1486,0.0059447983014862,0.333651804670913,0.2386841168568909,900,0.3821656050955414,0.3821656049283533,-12.012240585211893,14,1486,2344,0.9953290870488323,168.21428571428572,56.125
GWK60_A00275,GWK60_A00275,ORF,CP048230.1,51806,55015,C,3210,9,1588,0.002803738317757009,0.13146598565529233,0.17849005332589674,2150,0.6697819314641744,0.6697819314641178,-11.916526107915793,9,1588,3205,0.9984423676012462,356.6666666666667,46.88953488372093
GWK60_A00297,SCL1,ORF,CP048230.1,56199,56963,W,765,0,0,0.0,0.0,0.0,765,1.0,0.9964948127799336,-22.550429517264313,0,0,754,0.9856209150326798,9999,42.63636363636363
GWK60_A00319,ERG4,ORF,CP048230.1,57279,58673,C,1395,0,0,0.0,0.0,0.0,1395,1.0,0.9999935408088644,-22.550429517264313,0,0,1321,0.9469534050179211,9999,44.66867469879518
GWK60_A00341,PDR1,ORF,CP048230.1,62211,65534,W,3324,10,690,0.0030084235860409147,0.1251820887959972,0.07762817199354446,963,0.2897111913357401,0.28971119133573225,-13.117887616876054,7,598,2672,0.8038507821901324,332.4,41.61052631578947
GWK60_A00363,GWK60_A00363,ORF,CP048230.1,65791,68151,C,2361,9,461,0.0038119440914866584,0.1439480669795061,0.06151301593389026,629,0.26641253706056756,0.26641253695080586,-13.698680475848255,6,356,1967,0.8331215586615841,262.3333333333333,37.76237623762376
GWK60_A00385,PMA1,ORF,CP048230.1,69666,72374,C,2709,1,20,0.00036913990402362494,0.012009966777408638,0.0019011384348266473,2686,0.9915097822074567,0.9915097821948717,-18.158112094485553,0,0,2611,0.9638242894056848,2709.0,32.535
GWK60_A00407,GWK60_A00407,ORF,CP048230.1,73476,76844,W,3369,28,2150,0.008311071534579995,0.2946200208665483,0.1670635739114426,594,0.176313446126447,0.17631344612644395,-11.47963770784125,27,2033,3181,0.9441970911249629,120.32142857142857,35.449101796407184
GWK60_A00429,GWK60_A00429,ORF,CP048230.1,77062,77871,C,810,1,88,0.0012345679012345679,0.04598950247652842,0.029216345843386577,659,0.8135802469135802,0.811759577561085,-16.074696086297916,0,0,329,0.40617283950617283,810.0,37.25149700598802
GWK60_A00451,GWK60_A00451,ORF,CP048230.1,78356,79594,C,1239,77,13329,0.062146892655367235,2.5973745430375543,3.2839811392889002,101,0.08151735270379339,0.08151484707315347,-8.848040357287976,69,12565,1039,0.8385794995964487,16.09090909090909,41.794117647058826
GWK60_A00473,GWK60_A00473,ORF,CP048230.1,79931,81871,W,1941,10,535,0.005151983513652756,0.21325531758298374,0.07574006964277813,455,0.2344152498712004,0.2344152434307103,-13.48434032680654,9,370,1519,0.7825862957238536,194.1,41.392857142857146
GWK60_A00495,GWK60_A00495,ORF,CP048230.1,81926,83848,C,1923,2,149,0.0010400416016640667,0.05185446127522521,0.026330829408366518,1207,0.6276651066042642,0.6276650859583532,-15.321610826768431,2,149,1873,0.9739989599583984,961.5,49.85806451612903
GWK60_A00517,GWK60_A00517,ORF,CP048230.1,84469,85122,W,654,4,81,0.0061162079510703364,0.3301017199123777,0.05153214520392655,418,0.6391437308868502,0.6323939333343906,-16.192877512646227,4,81,619,0.9464831804281345,163.5,53.97163120567376
GWK60_A00539,GWK60_A00539,ORF,CP048230.1,85576,85959,W,384,2,67,0.005208333333333333,0.2838373655913978,0.0756040587274717,153,0.3984375,0.3438311256144653,-16.462966676013973,0,0,0,0.0,192.0,54.49677419354839
GWK60_A00583,GWK60_A00583,ORF,CP048230.1,87402,88226,W,825,8,738,0.009696969696969697,0.5106493506493507,0.3832466651992075,493,0.5975757575757575,0.5964243876496721,-13.020998963118162,5,647,326,0.39515151515151514,103.125,52.660714285714285
GWK60_A00605,GWK60_A00605,ORF,CP048230.1,89315,91915,W,2601,13,1291,0.004998077662437524,0.2915871974831199,0.24415288814851452,379,0.14571318723567858,0.14571318723023247,-12.215039162570386,13,1291,2326,0.8942714340638216,200.07692307692307,58.33986928104575
GWK60_A00627,GWK60_A00627,ORF,CP048230.1,94544,94834,W,291,6,257,0.020618556701030927,1.2269579935374673,0.46358566894261183,72,0.24742268041237114,0.1764124114026264,-14.539202261841059,0,0,0,0.0,48.5,59.507462686567166
GWK60_A00649,GWK60_A00649,ORF,CP048230.1,95979,97628,W,1650,36,5815,0.02181818181818182,1.2518577075098816,1.7756889287401538,174,0.10545454545454545,0.10545449226881877,-10.044617963344718,33,4721,1510,0.9151515151515152,45.833333333333336,57.3768115942029
GWK60_A00671,GWK60_A00671,ORF,CP048230.1,98790,102578,W,3789,77,5733,0.02032198469253101,1.1710543679070995,0.7763189374743072,358,0.094484032726313,0.09448403272631298,-10.065103328023788,69,5083,3571,0.9424650303510161,49.20779220779221,57.625
GWK60_A00693,GWK60_A00693,ORF,CP048230.1,102637,106125,C,3489,0,0,0.0,0.0,0.0,3489,1.0,0.9999999999999949,-22.550429517264313,0,0,3135,0.8985382631126397,9999,49.009009009009006
GWK60_A00715,GWK60_A00715,ORF,CP048230.1,106542,107636,W,1095,3,15,0.0027397260273972603,0.11284837033538025,0.004632789835399246,529,0.4831050228310502,0.4830423542878231,-18.550429517264313,3,15,1081,0.9872146118721461,365.0,41.189655172413794
GWK60_A00737,GWK60_A00737,ORF,CP048230.1,107762,108751,C,990,0,0,0.0,0.0,0.0,990,1.0,0.9996293938593735,-22.550429517264313,0,0,571,0.5767676767676768,9999,40.724137931034484
GWK60_A00759,EST2,ORF,CP048230.1,109052,111607,W,2556,8,315,0.003129890453834116,0.17541613316261204,0.055844992779166734,1189,0.46517996870109546,0.46517996867382805,-14.246648769087209,4,165,1699,0.6647104851330203,319.5,56.04545454545455
GWK60_A00781,GWK60_A00781,ORF,CP048230.1,111705,113963,C,2259,1,3,0.0004426737494466578,0.015940316207138826,0.00033984113963583226,1973,0.8733953076582559,0.8733953066603549,-20.550429517264313,1,3,1641,0.7264276228419655,2259.0,36.00917431192661
